,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_movie_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,movie_score,aspect_ratio,movie_facebook_likes,profit
4344,Color,Michael Polish,60.0,103.0,35.0,482.0,Anthony Edwards,548.0,1420578.0,Drama|Fantasy,Peter Coyote,Northfork ,4894,2389,Jon Gries,0.0,boy|caretaker|dam|evacuation|orphanage,http://www.movie.com/title/tt0322659/?ref_=fn_tt_tt_1,122.0,English,USA,PG-13,1900000.0,2003.0,495.0,6.4,2.35,298,-479422.0
4346,Color,Rodrigo Cortés,363.0,95.0,89.0,263.0,Samantha Mathis,16000.0,1028658.0,Drama|Mystery|Thriller,Ryan Reynolds,Buried ,118684,17471,Erik Palladino,0.0,buried alive|coffin|iraq|one person|single set production,http://www.movie.com/title/tt1462758/?ref_=fn_tt_tt_1,447.0,English,Spain,R,3000000.0,2010.0,517.0,7.0,2.35,24000,-1971342.0
4349,Color,Pascal Arnold,14.0,95.0,0.0,164.0,Lizzie Brocheré,533.0,18435.0,Drama,Karl E. Landler,One to Another ,1010,1082,Pierre Perrier,5.0,fellatio|female frontal nudity|male frontal nudity|nude sunbathing|orgy,http://www.movie.com/title/tt0486751/?ref_=fn_tt_tt_1,15.0,French,France,Unrated,1400000.0,2006.0,323.0,5.8,1.85,104,-1381565.0
4355,Color,Jamal Hill,10.0,89.0,47.0,585.0,Adam Ratcliffe,628.0,444044.0,Drama,Logan Browning,Brotherly Love ,744,4249,Faizon Love,6.0,basketball|burglary|police|robbery|teenage girl,http://www.movie.com/title/tt3262990/?ref_=fn_tt_tt_1,19.0,English,USA,R,1900000.0,2015.0,606.0,7.2,1.85,1000,-1455956.0
4366,Color,Morgan Spurlock,130.0,90.0,293.0,808.0,J.J. Abrams,16000.0,638476.0,Comedy|Documentary,Quentin Tarantino,The Greatest Movie Ever Sold ,13223,32405,Donald Trump,1.0,advertising|movie in title|product placement,http://www.movie.com/title/tt1743720/?ref_=fn_tt_tt_1,45.0,English,USA,PG-13,1500000.0,2011.0,14000.0,6.6,,0,-861524.0
4368,Color,Khyentse Norbu,44.0,108.0,28.0,0.0,Lhakpa Dorji,0.0,505295.0,Adventure|Drama,Tshewang Dendup,Travelers and Magicians ,1747,0,Sonam Kinga,0.0,bhutan|buddhist|monk|storytelling|weaver,http://www.movie.com/title/tt0378906/?ref_=fn_tt_tt_1,28.0,Dzongkha,Australia,,1800000.0,2003.0,0.0,7.5,1.85,353,-1294705.0
4376,Color,Lucky McKee,114.0,93.0,75.0,446.0,Will Estes,701.0,145540.0,Drama|Horror,James Duval,May ,26773,2489,Nora Zehetner,1.0,case|doll|dry humor|friend|love,http://www.movie.com/title/tt0303361/?ref_=fn_tt_tt_1,277.0,English,USA,R,500000.0,2002.0,461.0,6.7,1.85,0,-354460.0
4382,Color,Steven R. Monroe,225.0,105.0,68.0,374.0,Chad Lindberg,635.0,92401.0,Horror|Thriller,Sarah Butler,I Spit on Your Grave ,56402,2423,Daniel Franzese,0.0,horror movie remake|rape|rape and revenge|rape victim|revenge,http://www.movie.com/title/tt1242432/?ref_=fn_tt_tt_1,209.0,English,USA,R,2000000.0,2010.0,445.0,6.3,2.35,17000,-1907599.0
4384,Color,Pawel Pawlikowski,124.0,86.0,84.0,34.0,Natalie Press,680.0,992238.0,Drama|Romance,Paddy Considine,My Summer of Love ,16349,763,Dean Andrews,0.0,female frontal nudity|lesbian relationship|summer|voyeurism|yorkshire,http://www.movie.com/title/tt0382189/?ref_=fn_tt_tt_1,103.0,English,UK,R,1700000.0,2004.0,46.0,6.8,1.85,869,-707762.0
4386,Color,Sally Potter,76.0,100.0,87.0,420.0,Joan Allen,887.0,396035.0,Drama|Romance,Shirley Henderson,Yes ,2725,2721,Stephanie Leonidas,0.0,beach|lebanese|loss|muslim|restaurant,http://www.movie.com/title/tt0381717/?ref_=fn_tt_tt_1,48.0,English,UK,R,1000000.0,2004.0,805.0,6.9,1.85,305,-603965.0
4393,Color,Nadine Labaki,109.0,95.0,0.0,0.0,Adel Karam,227.0,1060591.0,Comedy|Drama|Romance,Yasmine Al Massri,Caramel ,9750,231,Nadine Labaki,0.0,caramel|friendship|police|secret|suitor,http://www.movie.com/title/tt0825236/?ref_=fn_tt_tt_1,66.0,Arabic,France,PG,1300000.0,2007.0,4.0,7.2,1.85,0,-239409.0
4395,Color,Eytan Fox,51.0,90.0,21.0,27.0,Lior Ashkenazi,53.0,155972.0,Comedy|Drama|Romance,Ohad Knoller,The Bubble ,4702,137,Yousef 'Joe' Sweid,0.0,gay|hairy chest|homosexual|israel|male nudity,http://www.movie.com/title/tt0476643/?ref_=fn_tt_tt_1,23.0,Hebrew,Israel,Unrated,1500000.0,2006.0,30.0,7.3,,0,-1344028.0
4397,Color,Romesh Sharma,4.0,,0.0,45.0,Revathy,421.0,129319.0,Romance,Annabelle Wallis,Dil Jo Bhi Kahey... ,257,622,Bhoomika Chawla,4.0,,http://www.movie.com/title/tt0442764/?ref_=fn_tt_tt_1,4.0,English,India,,70000000.0,2005.0,96.0,5.1,,9,-69870681.0
4398,Color,François Truffaut,35.0,123.0,0.0,21.0,Jean-Paul Belmondo,963.0,26893.0,Crime|Drama|Romance,Catherine Deneuve,Mississippi Mermaid ,4391,1694,Michel Bouquet,0.0,antibes|hotel|island|reunion|reunion island,http://www.movie.com/title/tt0064990/?ref_=fn_tt_tt_1,26.0,French,France,R,1600000.0,1969.0,710.0,7.2,2.35,278,-1573107.0
4399,Color,Adam Goldberg,22.0,111.0,1000.0,127.0,Marisa Coughlan,2000.0,2580.0,Drama|Mystery,Judy Greer,I Love Your Work ,1618,2564,Nicky Katt,2.0,film student|marriage|mental breakdown|movie star|obsession,http://www.movie.com/title/tt0322700/?ref_=fn_tt_tt_1,40.0,English,USA,R,1650000.0,2003.0,163.0,5.4,2.35,63,-1647420.0
4415,Color,Fabián Bielinsky,94.0,114.0,44.0,7.0,Gastón Pauls,827.0,1221261.0,Crime|Drama|Thriller,Ricardo Darín,Nine Queens ,38215,856,Leticia Brédice,0.0,con artist|hotel|partner|scam|stamp,http://www.movie.com/title/tt0247586/?ref_=fn_tt_tt_1,125.0,Spanish,Argentina,R,1500000.0,2000.0,22.0,7.9,1.85,0,-278739.0
4417,Color,Rebecca Miller,75.0,112.0,58.0,42.0,Susanna Thompson,552.0,712294.0,Drama,Beau Bridges,The Ballad of Jack and Rose ,9408,859,Ryan McDonald,1.0,commune|defecation|environmentalism|fellatio|island,http://www.movie.com/title/tt0357110/?ref_=fn_tt_tt_1,68.0,English,USA,R,1500000.0,2005.0,265.0,6.7,1.66,608,-787706.0
4419,Color,Roger Avary,37.0,99.0,675.0,164.0,Salvator Xuereb,902.0,418953.0,Crime|Drama|Thriller,Eric Stoltz,Killing Zoe ,17322,1582,Jean-Hugues Anglade,0.0,bank|bastille day|call girl|childhood friend|drugs,http://www.movie.com/title/tt0110265/?ref_=fn_tt_tt_1,93.0,English,France,R,1500000.0,1993.0,424.0,6.5,1.85,853,-1081047.0
4420, Black and White,Henry Bean,84.0,98.0,21.0,76.0,Theresa Russell,33000.0,406035.0,Drama,Ryan Gosling,The Believer ,30314,33441,Summer Phoenix,0.0,jew|jewish nazi|nazism|racism|skinhead,http://www.movie.com/title/tt0247199/?ref_=fn_tt_tt_1,159.0,English,USA,R,1500000.0,2001.0,243.0,7.2,1.66,0,-1093965.0
4423,Color,Brad Anderson,127.0,100.0,122.0,83.0,Brendan Sexton III,210.0,373967.0,Horror|Mystery,Paul Guilfoyle,Session 9 ,43839,469,Larry Fessenden,0.0,abandoned asylum|abandoned hospital|asbestos|lobotomy|multiple personality,http://www.movie.com/title/tt0261983/?ref_=fn_tt_tt_1,481.0,English,USA,R,1500000.0,2001.0,148.0,6.5,2.35,0,-1126033.0
4424,Color,Jeff Garlin,32.0,80.0,522.0,423.0,Jeff Garlin,813.0,194568.0,Comedy|Romance,Jessy Schram,I Want Someone to Eat Cheese With ,2963,2179,Joey Slotnick,0.0,cheese|city|ice cream|school|second city,http://www.movie.com/title/tt0391229/?ref_=fn_tt_tt_1,28.0,English,USA,R,1500000.0,2006.0,522.0,6.2,1.85,0,-1305432.0
4427, Black and White,Charles Chaplin,120.0,87.0,0.0,8.0,Stanley Blystone,309.0,163245.0,Comedy|Drama|Family,Paulette Goddard,Modern Times ,143086,352,Fred Malatesta,1.0,actor director writer|invention|machine|music score composed by director|tramp,http://www.movie.com/title/tt0027977/?ref_=fn_tt_tt_1,211.0,English,USA,G,1500000.0,1936.0,8.0,8.6,1.37,0,-1336755.0
4428,Color,Pete Jones,31.0,91.0,18.0,597.0,Aidan Quinn,954.0,119841.0,Drama,Brian Dennehy,Stolen Summer ,2419,3901,Bonnie Hunt,1.0,catholic|catholicism|rabbi|school|summer,http://www.movie.com/title/tt0286162/?ref_=fn_tt_tt_1,55.0,English,USA,PG,1500000.0,2002.0,767.0,6.5,1.85,304,-1380159.0
4429,Color,Bruce Campbell,100.0,84.0,0.0,158.0,Dan Hicks,634.0,173066.0,Comedy|Fantasy,Ted Raimi,My Name Is Bruce ,21379,1238,Timothy Patrick Quill,1.0,b movie|birthday|chinese|demon|small town,http://www.movie.com/title/tt0489235/?ref_=fn_tt_tt_1,88.0,English,USA,R,1500000.0,2007.0,328.0,6.3,1.85,0,-1326934.0
4430,Color,Mark Brown,14.0,90.0,7.0,424.0,Monica Calhoun,890.0,92362.0,Comedy|Drama,Vivica A. Fox,The Salon ,444,3138,Garrett Morris,7.0,,http://www.movie.com/title/tt0436742/?ref_=fn_tt_tt_1,5.0,English,USA,PG-13,1500000.0,2005.0,597.0,4.3,1.85,68,-1407638.0
4431,Color,Adam Carolla,14.0,98.0,102.0,360.0,Jim O'Heir,563.0,105943.0,Comedy,Jay Mohr,Road Hard ,1351,2628,David Alan Grier,0.0,girl in panties|panties|red panties|stand up comedy,http://www.movie.com/title/tt3110770/?ref_=fn_tt_tt_1,11.0,English,USA,,1500000.0,2015.0,485.0,6.1,,212,-1394057.0
4433,Color,John Sayles,35.0,124.0,407.0,7.0,John Arcilla,38.0,183490.0,Drama|War,Brian Lee Franklin,Amigo ,463,60,Ronnie Lazaro,0.0,american|filipino|friendship|guerrilla army|village,http://www.movie.com/title/tt1562847/?ref_=fn_tt_tt_1,8.0,English,USA,R,1700000.0,2010.0,8.0,5.8,,594,-1516510.0
4434,Color,Bruce McDonald,178.0,95.0,49.0,57.0,Georgina Reilly,413.0,3478.0,Fantasy|Horror,Stephen McHattie,Pontypool ,22212,721,Boyd Banks,0.0,blood splatter|talk radio|virus|vomiting blood|zombie apocalypse,http://www.movie.com/title/tt1226681/?ref_=fn_tt_tt_1,142.0,English,Canada,Not Rated,1500000.0,2008.0,98.0,6.7,2.35,0,-1496522.0
4435,Color,James Mottern,46.0,90.0,7.0,711.0,Joey Lauren Adams,87000.0,52166.0,Drama,Jimmy Bennett,Trucker ,2792,89263,Matthew Lawrence,3.0,cancer|cigarette smoking|hospital|one night stand|trucker,http://www.movie.com/title/tt1087527/?ref_=fn_tt_tt_1,22.0,English,USA,R,2000000.0,2008.0,781.0,6.7,2.35,371,-1947834.0
4437,Color,Rob Zombie,234.0,101.0,0.0,721.0,Dee Wallace,1000.0,1163508.0,Drama|Fantasy|Horror|Thriller,Sid Haig,The Lords of Salem ,20376,5158,Michael Berryman,1.0,blood|flashback|radio dj|radio station|vinyl,http://www.movie.com/title/tt1731697/?ref_=fn_tt_tt_1,166.0,English,USA,R,2500000.0,2012.0,725.0,5.1,2.35,15000,-1336492.0
4450,Color,Lucrecia Martel,78.0,106.0,33.0,3.0,Mercedes Morán,341.0,304124.0,Drama,Mía Maestro,The Holy Girl ,2720,358,María Alche,0.0,16 year old|doctor|hotel|tinnitus|title directed by female,http://www.movie.com/title/tt0300270/?ref_=fn_tt_tt_1,37.0,Spanish,Argentina,R,1400000.0,2004.0,5.0,6.7,1.85,57,-1095876.0
4452,Color,Zak Penn,60.0,94.0,87.0,37.0,Gabriel Beristain,87.0,36830.0,Adventure|Comedy|Horror,Zak Penn,Incident at Loch Ness ,3291,256,John Bailey,0.0,boat|director|loch ness|loch ness monster|monster,http://www.movie.com/title/tt0374639/?ref_=fn_tt_tt_1,63.0,English,UK,PG-13,1400000.0,2004.0,70.0,6.6,1.85,400,-1363170.0
4462,Color,Steve Buscemi,43.0,95.0,12000.0,636.0,Debi Mazar,12000.0,695229.0,Comedy|Drama,Steve Buscemi,Trees Lounge ,11369,14420,Carol Kane,1.0,alcoholic drink|bar|drink|drinking|drunk,http://www.movie.com/title/tt0117958/?ref_=fn_tt_tt_1,65.0,English,USA,R,1300000.0,1996.0,680.0,7.2,1.85,872,-604771.0
4463,Color,Ham Tran,15.0,135.0,5.0,5.0,Kieu Chinh,51.0,638951.0,Drama,Long Nguyen,Journey from the Fall ,775,83,Cat Ly,2.0,1970s|1980s|nonlinear timeline|rescue|vietnam war,http://www.movie.com/title/tt0433398/?ref_=fn_tt_tt_1,19.0,Vietnamese,USA,R,1592000.0,2006.0,24.0,7.4,1.85,100,-953049.0
4464,Color,Rich Cowan,14.0,105.0,7.0,548.0,Karen Allen,2000.0,609042.0,Drama,Eric Dane,The Basket ,449,3475,Peter Coyote,2.0,basketball|german immigrant|opera|two word title|war orphan,http://www.movie.com/title/tt0190255/?ref_=fn_tt_tt_1,38.0,English,USA,PG,1300000.0,1999.0,783.0,6.5,1.85,117,-690958.0
4465,Color,Boris Rodriguez,56.0,83.0,5.0,98.0,Thure Lindhardt,413.0,1521.0,Comedy|Horror,Stephen McHattie,Eddie: The Sleepwalking Cannibal ,1231,843,Georgina Reilly,0.0,art teacher|cannibal|inspiration|painter|sleepwalking,http://www.movie.com/title/tt1480658/?ref_=fn_tt_tt_1,10.0,English,Canada,Not Rated,1500000.0,2012.0,197.0,5.7,,932,-1498479.0
4466,Color,Harold Becker,79.0,111.0,17.0,652.0,Miko Hughes,13000.0,32940507.0,Action|Crime|Drama|Thriller,Bruce Willis,Mercury Rising ,54316,16537,Carrie Preston,1.0,autistic child|boy|child in danger|fbi|nsa,http://www.movie.com/title/tt0120749/?ref_=fn_tt_tt_1,127.0,English,USA,R,60000000.0,1998.0,969.0,6.1,2.35,0,-27059493.0
4470, Black and White,Jonathan Kesselman,35.0,87.0,4.0,624.0,Adam Goldberg,2000.0,19539.0,Comedy,Judy Greer,The Hebrew Hammer ,4182,6227,Tony Cox,1.0,blaxploitation|hanukkah|jewish|kwanzaa|santa claus,http://www.movie.com/title/tt0317640/?ref_=fn_tt_tt_1,53.0,English,USA,R,1000000.0,2003.0,1000.0,6.2,1.85,3000,-980461.0
4471,Color,Arjun Sablok,5.0,97.0,0.0,40.0,Uday Chopra,374.0,100358.0,Comedy|Musical|Romance,Abhishek Bachchan,Neal 'N' Nikki ,1167,602,Samantha McLeod,2.0,interrupted sex|kiss|love|mistaken sex scene|sex in car,http://www.movie.com/title/tt0470869/?ref_=fn_tt_tt_1,24.0,English,India,,1500000.0,2005.0,145.0,3.3,2.35,66,-1399642.0
4488,Color,Claudia Sainte-Luce,50.0,89.0,0.0,3.0,Vera Wilson,31.0,11278.0,Comedy|Drama,Ximena Ayala,The Amazing Catfish ,1229,58,José Manuel Orozco Angulo,0.0,actress shares first name with character|appendicitis|hospital|loss of mother|supermarket,http://www.movie.com/title/tt2414046/?ref_=fn_tt_tt_1,2.0,Spanish,Mexico,,1300000.0,2013.0,24.0,7.0,,407,-1288722.0
4489,Color,Scott Derrickson,276.0,104.0,301.0,71.0,Jon Hamm,18000.0,79363785.0,Drama|Sci-Fi|Thriller,Keanu Reeves,The Day the Earth Stood Still ,139426,22194,Juan Riedinger,0.0,alien|earth|giant robot|military|scientist,http://www.movie.com/title/tt0970416/?ref_=fn_tt_tt_1,698.0,English,USA,PG-13,80000000.0,2008.0,4000.0,5.5,2.35,0,-636215.0
4493,Color,Paul McGuigan,202.0,110.0,118.0,1000.0,Morgan Freeman,13000.0,22494487.0,Crime|Drama|Mystery|Thriller,Bruce Willis,Lucky Number Slevin ,262160,26451,Dorian Missick,3.0,coroner|death|gay son|love|mistaken identity,http://www.movie.com/title/tt0425210/?ref_=fn_tt_tt_1,507.0,English,Germany,R,27000000.0,2006.0,11000.0,7.8,2.35,10000,-4505513.0
4499,Color,Anna Muylaert,111.0,112.0,9.0,4.0,Regina Casé,61.0,375723.0,Comedy|Drama,Alex Huszar,The Second Mother ,7025,76,Luis Miranda,1.0,brazil|exam|housekeeper|northeast region of brazil|portuguese language,http://www.movie.com/title/tt3742378/?ref_=fn_tt_tt_1,26.0,Portuguese,Brazil,R,4000000.0,2015.0,9.0,7.9,2.35,0,-3624277.0
4500,Color,Steve Taylor,38.0,108.0,14.0,274.0,Marshall Allman,1000.0,594904.0,Comedy|Drama,Jason Marsden,Blue Like Jazz ,2582,1805,Eric Lange,0.0,church|college|color in title|philosophy|texas,http://www.movie.com/title/tt1758575/?ref_=fn_tt_tt_1,89.0,English,USA,PG-13,1200000.0,2012.0,330.0,6.0,1.85,0,-605096.0
4501,Color,Kurt Voss,12.0,88.0,0.0,3.0,Coyote Shivers,268.0,58936.0,Comedy|Music,Lemmy,Down and Out with the Dolls ,91,318,Zoë Poledouris,0.0,female bassist|female drummer|female guitarist|female singer|portland oregon,http://www.movie.com/title/tt0283323/?ref_=fn_tt_tt_1,4.0,English,USA,R,1200000.0,2001.0,44.0,6.1,1.78,27,-1141064.0
4502,Color,Léa Pool,23.0,97.0,4.0,,,,24784.0,Documentary,,"Pink Ribbons, Inc. ",591,0,,0.0,breast cancer|comma in title|period in title|punctuation in title|three word title,http://www.movie.com/title/tt2035599/?ref_=fn_tt_tt_1,10.0,English,Canada,Not Rated,1200000.0,2011.0,,7.4,,5000,-1175216.0
4503,Color,James David Pasternak,17.0,85.0,0.0,924.0,Sarah Silverman,49000.0,7826.0,Comedy|Documentary,Robin Williams,Certifiably Jonathan ,132,54484,Jonathan Winters,10.0,las vegas nevada|museum|reference to mr. rogers|reference to vincent van gogh|talking about suicide,http://www.movie.com/title/tt0976025/?ref_=fn_tt_tt_1,2.0,English,USA,,1200000.0,2007.0,931.0,6.2,,87,-1192174.0
4505,Color,Tom Sanchez,1.0,110.0,0.0,0.0,Antonio Arrué,3.0,3830.0,Comedy|Drama,Nataniel Sánchez,The Knife of Don Juan ,27,5,Juan Carlos Montoya,3.0,,http://www.movie.com/title/tt1349485/?ref_=fn_tt_tt_1,1.0,Spanish,USA,,1200000.0,2013.0,2.0,7.2,,75,-1196170.0
4516, Black and White,Shane Meadows,99.0,90.0,222.0,68.0,Gary Stretch,680.0,6013.0,Crime|Drama|Thriller,Paddy Considine,Dead Man's Shoes ,39929,1311,George Newton,0.0,anger|army veteran|independent film|revenge|sex scene,http://www.movie.com/title/tt0419677/?ref_=fn_tt_tt_1,207.0,English,UK,,695393.0,2004.0,404.0,7.7,1.85,0,-689380.0
4520, Black and White,Guy Maddin,58.0,73.0,126.0,3.0,CindyMarie Small,14.0,39659.0,Comedy|Horror|Musical,Sarah Murphy-Dyson,Dracula: Pages from a Virgin's Diary ,1555,21,Brent Neale,1.0,ballet|cult film|dance|dracula|gothic,http://www.movie.com/title/tt0293113/?ref_=fn_tt_tt_1,32.0,English,Canada,,1600000.0,2002.0,4.0,7.0,1.85,131,-1560341.0
4522,Color,Panos Cosmatos,97.0,110.0,22.0,48.0,Marilyn Norry,434.0,56129.0,Sci-Fi|Thriller,Chris Gauthier,Beyond the Black Rainbow ,6555,645,Eva Bourne,1.0,exploitation|four word title|hallucinogen|lynchian|telepathy,http://www.movie.com/title/tt1534085/?ref_=fn_tt_tt_1,82.0,English,Canada,R,1100000.0,2010.0,95.0,6.1,2.35,0,-1043871.0
4542,Color,Takao Okawara,107.0,99.0,2.0,3.0,Naomi Nishida,43.0,10037390.0,Action|Adventure|Drama|Sci-Fi|Thriller,Hiroshi Abe,Godzilla 2000 ,5442,53,Sakae Kimura,0.0,godzilla|kaiju|monster|orga|ufo,http://www.movie.com/title/tt0188640/?ref_=fn_tt_tt_1,140.0,Japanese,Japan,PG,1000000000.0,1999.0,3.0,6.0,2.35,339,-989962610.0
4570,Color,Marc Levin,16.0,100.0,12.0,6.0,Saul Williams,245.0,982214.0,Drama,Sonja Sohn,Slam ,1976,295,Bonz Malone,0.0,gang|independent film|prison|racial slur|urban setting,http://www.movie.com/title/tt0139615/?ref_=fn_tt_tt_1,51.0,English,USA,R,1000000.0,1998.0,38.0,7.2,1.85,603,-17786.0
4571,Color,Richard Dutcher,12.0,119.0,13.0,25.0,Frank Gerrish,957.0,798341.0,Crime|Drama|Mystery,Wilford Brimley,Brigham City ,983,1107,Rick Macy,0.0,fbi agent|mormon|prayer|sheriff|utah,http://www.movie.com/title/tt0268200/?ref_=fn_tt_tt_1,63.0,English,USA,PG-13,1000000.0,2001.0,81.0,7.2,1.85,100,-201659.0
4572, Black and White,Khalid Mohamed,1.0,167.0,10.0,97.0,Manoj Bajpayee,353.0,610991.0,Drama|Romance,Karisma Kapoor,Fiza ,2715,773,Jaya Bhaduri,3.0,mumbai riots|politician|riot|suicide|tragic event,http://www.movie.com/title/tt0248012/?ref_=fn_tt_tt_1,19.0,Hindi,India,,1000000.0,2000.0,186.0,6.2,2.35,92,-389009.0
4574,Color,Trey Parker,59.0,92.0,406.0,194.0,Dian Bachar,406.0,582024.0,Comedy|Sci-Fi,Trey Parker,Orgazmo ,30396,904,Matt Stone,0.0,book of mormon|fight|mormon|ray gun|sidekick,http://www.movie.com/title/tt0124819/?ref_=fn_tt_tt_1,168.0,English,USA,NC-17,1000000.0,1997.0,203.0,6.2,1.85,0,-417976.0
4575,Color,David Gordon Green,88.0,108.0,234.0,463.0,Paul Schneider,11000.0,548712.0,Drama|Romance,Zooey Deschanel,All the Real Girls ,9233,12385,Shea Whigham,0.0,best friend|lake|love|small town|womanizer,http://www.movie.com/title/tt0299458/?ref_=fn_tt_tt_1,126.0,English,USA,R,2500000.0,2003.0,552.0,6.9,2.35,571,-1951288.0
4576,Color,Finn Taylor,28.0,97.0,4.0,301.0,Cathy Moriarty,611.0,464655.0,Comedy|Drama,David Arquette,Dream with the Fishes ,1524,1692,Kathryn Erbe,0.0,dying|to do list|twenty something|underwear|voyeur,http://www.movie.com/title/tt0119019/?ref_=fn_tt_tt_1,29.0,English,USA,R,1000000.0,1997.0,394.0,7.0,1.85,166,-535345.0
4577,Color,Karen Moncrieff,44.0,88.0,22.0,275.0,Agnes Bruckner,638.0,464126.0,Drama,Frances Fisher,Blue Car ,3142,1641,A.J. Buckley,0.0,contest|poetry|refusing to eat|starving oneself|teenage girl,http://www.movie.com/title/tt0290145/?ref_=fn_tt_tt_1,68.0,English,USA,R,1000000.0,2002.0,400.0,6.7,1.85,115,-535874.0
4578,Color,José Luis Valenzuela,13.0,100.0,0.0,268.0,Lupe Ontiveros,844.0,428535.0,Comedy|Romance,Cheech Marin,Luminarias ,505,2289,Robert Beltran,1.0,divorce|friend|jewish|lent|restaurant,http://www.movie.com/title/tt0160498/?ref_=fn_tt_tt_1,32.0,English,USA,R,1000000.0,2000.0,625.0,3.6,,24,-571465.0
4581,Color,Goran Dukic,117.0,88.0,21.0,772.0,Patrick Fugit,1000.0,104077.0,Comedy|Drama|Fantasy|Romance,Leslie Bibb,Wristcutters: A Love Story ,46076,4720,Chase Ellison,2.0,afterlife|camping|death|hitchhiker|suicide,http://www.movie.com/title/tt0477139/?ref_=fn_tt_tt_1,88.0,English,USA,R,1000000.0,2006.0,835.0,7.4,1.78,11000,-895923.0
4583,Color,Efram Potelle,29.0,79.0,2.0,551.0,Elden Henson,855.0,279282.0,Comedy|Drama|Romance,Shiri Appleby,The Battle of Shaker Heights ,3806,2489,Kathleen Quinlan,2.0,bully comeuppance|high school|painter|reference to led zeppelin|wetting pants,http://www.movie.com/title/tt0357470/?ref_=fn_tt_tt_1,49.0,English,USA,PG-13,1000000.0,2003.0,577.0,6.1,1.85,150,-720718.0
4584,Color,Peter Jackson,308.0,135.0,0.0,310.0,AJ Michalka,873.0,43982842.0,Drama|Fantasy|Thriller,Michael Imperioli,The Lovely Bones ,125114,2369,Tom McCarthy,1.0,1970s|afterlife|heaven|pedophile|rape,http://www.movie.com/title/tt0380510/?ref_=fn_tt_tt_1,593.0,English,USA,PG-13,65000000.0,2009.0,559.0,6.7,2.35,16000,-21017158.0
4585,Color,Joshua Oppenheimer,248.0,96.0,50.0,0.0,Herman Koto,3.0,484221.0,Biography|Crime|Documentary|History,Anwar Congo,The Act of Killing ,23836,6,Syamsul Arifin,1.0,death squad|mass killing|musical number|reference to guantanamo bay|surrealism,http://www.movie.com/title/tt2375605/?ref_=fn_tt_tt_1,107.0,Indonesian,UK,Not Rated,1000000.0,2012.0,3.0,8.2,1.85,20000,-515779.0
4586,Color,Alex Gibney,84.0,53.0,141.0,23.0,George W. Bush,141.0,274661.0,Crime|Documentary|War,Alex Gibney,Taxi to the Dark Side ,10564,313,Greg D'Agostino,0.0,afghanistan|detainee|guantanamo bay|taxi|torture,http://www.movie.com/title/tt0854678/?ref_=fn_tt_tt_1,40.0,English,USA,R,1000000.0,2007.0,125.0,7.7,1.85,0,-725339.0
4587,Color,Paul Crowder,40.0,97.0,10.0,5.0,Marv Albert,102.0,144431.0,Documentary|Sport,Pelé,Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,1290,118,Ahmet Ertegun,0.0,new york|new york cosmos|professional sports|soccer|soccer team,http://www.movie.com/title/tt0489247/?ref_=fn_tt_tt_1,13.0,English,UK,PG-13,1000000.0,2006.0,7.0,7.3,1.85,587,-855569.0
4590,Color,Anthony Powell,31.0,91.0,9.0,9.0,Tom Hamann,53.0,287761.0,Adventure|Biography|Documentary|Drama,Josh Swanson,Antarctica: A Year on Ice ,2482,86,Anthony Powell,1.0,antarctica,http://www.movie.com/title/tt2361700/?ref_=fn_tt_tt_1,16.0,English,New Zealand,PG,1000000.0,2013.0,24.0,7.6,1.85,0,-712239.0
4591,Color,Kief Davidson,43.0,93.0,0.0,0.0,Brian Whitaker,20.0,100240.0,Documentary,G.W. Krauss,A Lego Brickumentary ,1220,28,Jason Bateman,0.0,artist|denmark|lego|toy|toy company,http://www.movie.com/title/tt3214286/?ref_=fn_tt_tt_1,11.0,English,Denmark,G,1000000.0,2014.0,8.0,6.8,,0,-899760.0
4592,Color,Johnny Remo,2.0,112.0,74.0,891.0,Randy Wayne,260000.0,96734.0,Action|Drama,Matthew Ziff,Hardflip ,606,263584,Raquel Elizabeth Ames,3.0,family relationships|loss of mother|san diego california|single mother|suicide attempt,http://www.movie.com/title/tt1907639/?ref_=fn_tt_tt_1,5.0,English,USA,PG-13,1000000.0,2012.0,984.0,5.6,1.85,706,-903266.0
4593,Color,Vivek Agnihotri,4.0,160.0,5.0,219.0,Anil Kapoor,724.0,49000.0,Thriller,Emraan Hashmi,Chocolate: Deep Dark Secrets ,1524,2024,Sunil Shetty,5.0,chocolate|christmas|christmas eve|death|suspect,http://www.movie.com/title/tt0454431/?ref_=fn_tt_tt_1,30.0,Hindi,India,,1500000.0,2005.0,668.0,4.8,,31,-1451000.0
